STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
20,726,2,10,0,0,4,2,0,1,0.999989721837232,0,1.02781627685094e-05,0
20,727,0,0,10,10,0,1,0,4,7.06056208882013e-06,0,0,0.999992939437911
20,728,0,0,10,5,0,0,0,4,3.88353261056832e-08,2.87276969248973e-07,0,0.999999673887705
20,729,0,0,0,0,6,2,0,3,0.000720082113208654,0,0.999279917886791,0
20,730,5,8,3,10,2,2,0,1,1,0,0,0
20,731,0,0,0,0,0,0,10,2,0,1,0,0
20,732,0,0,0,0,0,0,10,2,0,1,0,0
20,733,2,5,0,0,5,1,0,1,1,0,0,0
20,734,6,7,4,5,0,2,0,1,1,0,0,0
20,735,0,0,10,9,0,0,0,4,2.9483384289307e-07,0,0,0.999999705166157
20,736,0,0,10,6,0,0,0,4,3.74105203349945e-08,0,0,0.99999996258948
20,737,2,7,2,10,4,1,0,1,1,0,0,0
20,738,0,0,0,0,0,0,10,2,0,1,0,0
20,739,0,0,10,10,0,0,0,4,8.52651695671651e-08,0,0,0.99999991473483
20,740,2,9,6,5,2,1,0,1,1,0,0,0
21,783,0,0,10,4,0,1,0,4,1.55453197696219e-06,0,0,0.999998445468023
21,784,0,0,6,0,0,6,0,3,0.00391540026508191,0,0.936813346077593,0.0592712536573252
21,785,0,0,10,3,0,0,0,4,5.93354097011094e-08,0,0,0.99999994066459
21,786,0,0,10,4,0,0,0,4,2.02961929466782e-08,0,0,0.999999979703807
21,787,0,0,0,0,0,10,0,3,0,0,1,0
21,788,0,0,10,4,0,0,0,4,6.35440240511589e-08,0,0,0.999999936455976
21,789,0,0,10,3,0,0,0,4,1.89519461254901e-08,0,0,0.999999981048054
21,790,0,0,0,0,0,10,0,3,0,0,1,0
21,791,0,0,10,3,0,0,0,4,5.93354097011094e-08,0,0,0.99999994066459
21,792,0,0,10,3,0,0,0,4,1.89519461254901e-08,0,0,0.999999981048054
21,793,0,0,0,0,0,10,0,3,0,0,1,0
21,794,1,6,0,0,5,1,0,1,1,0,0,0
21,795,0,0,0,0,0,10,0,3,0,0,1,0
21,796,5,3,0,0,0,6,0,1,1,0,0,0
21,797,0,0,0,0,0,6,6,3,6.22728635490695e-06,0,0.999993772713645,0
21,798,0,0,10,3,0,0,0,4,5.93354097011094e-08,0,0,0.99999994066459
21,799,0,0,0,0,0,7,4,3,2.12529425164565e-05,0,0.999978747057484,0
21,800,0,0,10,4,0,0,0,4,6.35440240511589e-08,0,0,0.999999936455976
21,801,0,0,10,2,0,0,0,4,1.59516309689097e-08,0,0,0.999999984048369
21,802,0,0,10,3,0,0,0,4,1.89519461254901e-08,0,0,0.999999981048054
21,803,0,0,0,0,0,10,0,3,0,0,1,0
21,804,0,0,0,0,0,10,0,3,0,0,1,0
21,805,10,5,0,0,0,1,0,1,1,0,0,0
21,806,8,7,0,0,0,2,2,1,1,0,0,0
21,807,5,5,0,0,3,1,0,1,1,0,0,0
21,808,4,6,0,0,4,1,0,1,1,0,0,0
22,861,0,0,10,6,0,1,0,4,2.86535386471475e-06,0,0,0.999997134646135
22,862,0,0,0,0,0,0,10,2,0,1,0,0
22,863,0,0,0,0,0,10,0,3,0,0,1,0
22,864,4,7,4,5,1,1,2,1,1,0,0,0
22,865,0,0,0,0,0,0,10,2,0,1,0,0
22,866,0,0,0,0,0,10,0,3,0,0,1,0
22,867,0,0,10,4,0,0,0,4,6.35440240511589e-08,0,0,0.999999936455976
22,868,0,0,0,0,0,10,0,3,0,0,1,0
22,869,0,0,0,0,0,10,0,3,0,0,1,0
22,870,0,0,10,4,0,0,0,4,6.35440240511589e-08,0,0,0.999999936455976
22,871,6,6,0,0,1,2,2,1,1,0,0,0
22,872,0,0,0,0,0,0,10,2,0,1,0,0
22,873,0,0,10,3,0,0,0,4,1.75294750847032e-08,0,0,0.999999982470525
22,874,0,0,0,0,0,10,0,3,0,0,1,0
22,875,0,0,0,0,0,10,0,3,0,0,1,0
22,876,3,0,0,0,0,8,0,3,0.283884807836038,0,0.716115192163962,0
22,877,3,3,7,4,0,1,1,1,1,0,0,0
22,878,0,0,0,0,0,10,0,3,0,0,1,0
22,879,0,0,0,0,0,10,0,3,0,0,1,0
22,880,0,0,0,0,0,10,0,3,0,0,1,0
22,881,10,8,0,0,0,0,0,1,1,0,0,0
22,882,3,10,0,0,0,9,0,1,0.999697292723714,0,0.000302707276286038,0
