STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
229,16852,0,0,4,10,0,0,7,3,0,0,0.999893539131363,0.000106460868636819
229,16853,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
229,16854,0,0,5,10,0,0,6,3,0,0.0409152933032335,0.95875363270823,0.000331073988536852
229,16855,0,0,8,8,0,0,3,2,0,0.993966224383515,0.00581317475539309,0.000220600861091926
230,16861,0,0,0,0,0,0,10,3,0,0,1,0
230,16862,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
230,16863,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16864,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16865,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16866,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
230,16867,0,0,0,0,5,1,0,3,0,0,0.994298415807004,0.00570158419299644
230,16868,0,0,0,0,6,0,0,3,0,0,0.999956778543599,4.3221456400891e-05
230,16869,0,0,0,0,6,0,0,3,0,0,0.999956778543599,4.3221456400891e-05
230,16870,2,4,0,0,4,1,0,4,0,0,2.60758049438703e-06,0.999997392419506
230,16871,1,7,0,0,5,0,0,4,0,0,0,1
230,16872,5,6,0,0,2,3,0,4,0,0,0,1
230,16873,1,5,3,4,3,2,1,4,0,0,0,1
230,16874,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
230,16875,0,0,0,0,4,3,0,3,0,0,0.996234202134587,0.00376579786541309
230,16876,0,0,0,0,5,1,0,3,0,0,0.996227183525334,0.00377281647466571
230,16877,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
230,16878,0,0,0,0,4,4,0,3,0,0,0.998277052296288,0.00172294770371208
230,16879,0,0,0,0,5,1,0,3,0,0,0.996227183525334,0.00377281647466571
230,16880,0,0,0,0,4,4,0,3,0,0,0.998861443060787,0.00113855693921261
