V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71
345,14877,VIDEO_PLAY/7,CONTENT_ACCESS/1,VIDEO_PLAY/9,CONTENT_ACCESS/1,VIDEO_PLAY/4,CONTENT_ACCESS/1,VIDEO_PLAY/5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14878,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14881,CONTENT_ACCESS/2,VIDEO_PLAY/33,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/3,MCQ_CO/1,CONTENT_ACCESS/2,EXE_CO/2,EXE_IN/3,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/4,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14884,CONTENT_ACCESS/1,EXE_CO/6,MC_EVAL/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14885,CONTENT_ACCESS/9,VIDEO_PLAY/4,CONTENT_ACCESS/5,VIDEO_PLAY/8,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14886,CONTENT_ACCESS/5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14888,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/5,EXE_IN/1,EXE_CO/5,CONTENT_ACCESS/5,MCQ_CO/3,MCQ_IN/1,MCQ_CO/1,MCQ_IN/2,MCQ_CO/4,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14892,EXE_IN/1,CONTENT_ACCESS/2,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/3,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/2,EXE_CO/10,EXE_IN/2,EXE_CO/1,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14893,CONTENT_ACCESS/8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14894,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14895,VIDEO_PLAY/4,MCQ_CO/3,CONTENT_ACCESS/1,VIDEO_PLAY/11,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,CONTENT_ACCESS/1,MCQ_CO/1,VIDEO_PLAY/7,MCQ_CO/1,EXE_CO/3,MC_EVAL/3,EXE_CO/9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14896,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14898,CONTENT_ACCESS/2,VIDEO_PLAY/5,MCQ_IN/1,MCQ_CO/3,MCQ_IN/3,MCQ_CO/2,CONTENT_ACCESS/2,VIDEO_PLAY/5,MCQ_IN/1,MCQ_CO/3,MCQ_IN/3,MCQ_CO/1,VIDEO_PLAY/9,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14899,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14900,CONTENT_ACCESS/1,MCQ_CO/4,MCQ_IN/1,MCQ_CO/2,MCQ_IN/3,MCQ_CO/1,EXE_CO/2,EXE_IN/1,EXE_CO/6,EXE_IN/1,EXE_CO/1,EXE_IN/4,EXE_CO/2,MC_EVAL/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14901,CONTENT_ACCESS/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14902,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/3,EXE_IN/2,EXE_CO/1,CONTENT_ACCESS/10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14903,CONTENT_ACCESS/6,VIDEO_PLAY/5,MCQ_CO/2,CONTENT_ACCESS/1,VIDEO_PLAY/5,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,CONTENT_ACCESS/5,VIDEO_PLAY/5,MCQ_IN/2,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,CONTENT_ACCESS/1,VIDEO_PLAY/10,CONTENT_ACCESS/5,MCQ_IN/3,MCQ_CO/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14904,CONTENT_ACCESS/5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14906,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14907,VIDEO_PLAY/10,MCQ_CO/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14908,CONTENT_ACCESS/1,VIDEO_PLAY/1,CONTENT_ACCESS/1,VIDEO_PLAY/5,CONTENT_ACCESS/2,MCQ_CO/2,MCQ_IN/1,MCQ_SR/1,MCQ_CO/5,MCQ_IN/1,MCQ_CO/2,CONTENT_ACCESS/1,EXE_CO/3,EXE_IN/2,EXE_CO/2,EXE_IN/2,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14910,EXE_CO/5,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14911,CONTENT_ACCESS/7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14912,CONTENT_ACCESS/1,VIDEO_PLAY/10,MCQ_CO/1,MCQ_IN/2,MCQ_CO/2,MCQ_IN/2,MCQ_CO/2,CONTENT_ACCESS/1,VIDEO_PLAY/5,MCQ_IN/2,MCQ_CO/3,CONTENT_ACCESS/1,VIDEO_PLAY/3,CONTENT_ACCESS/2,VIDEO_PLAY/11,MCQ_IN/1,MCQ_CO/2,MCQ_IN/2,MCQ_CO/1,CONTENT_ACCESS/1,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/1,EXE_CO/6,EXE_IN/1,EXE_CO/3,MC_EVAL/2,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14913,EXE_IN/2,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14914,CONTENT_ACCESS/7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,14915,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14929,CONTENT_ACCESS/2,MC_ORIENT/1,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14930,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14932,CONTENT_ACCESS/1,MCQ_CO/3,MCQ_IN/2,MCQ_CO/1,MCQ_IN/3,MCQ_CO/2,CONTENT_ACCESS/3,VIDEO_PLAY/9,CONTENT_ACCESS/1,VIDEO_PLAY/1,MCQ_CO/3,MCQ_IN/3,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,VIDEO_PLAY/15,CONTENT_ACCESS/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_SR/2,MCQ_CO/1,MCQ_IN/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14933,EXE_CO/13,EXE_IN/1,EXE_CO/2,EXE_IN/2,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14934,CONTENT_ACCESS/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/2,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_CO/1,CONTENT_ACCESS/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/2,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_SR/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14935,EXE_CO/1,EXE_IN/1,EXE_CO/3,EXE_IN/1,EXE_CO/1,EXE_IN/3,EXE_CO/1,EXE_IN/2,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14936,CONTENT_ACCESS/1,MCQ_CO/1,MCQ_IN/3,MCQ_CO/1,MCQ_IN/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14937,CONTENT_ACCESS/1,MCQ_IN/2,MCQ_CO/1,VIDEO_PLAY/1,MCQ_CO/1,VIDEO_PLAY/1,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,VIDEO_PLAY/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14938,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/2,VIDEO_PLAY/2,EXE_IN/3,EXE_CO/1,EXE_IN/3,EXE_CO/1,EXE_IN/4,EXE_CO/1,EXE_IN/8,EXE_CO/1,EXE_IN/3,EXE_CO/4,EXE_IN/5,EXE_CO/6,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14939,CONTENT_ACCESS/1,MCQ_IN/2,MCQ_CO/3,MCQ_IN/1,MCQ_CO/2,VIDEO_PLAY/6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14940,EXE_CO/1,EXE_IN/5,EXE_CO/2,EXE_IN/4,EXE_CO/1,EXE_IN/3,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/5,EXE_CO/1,EXE_IN/1,EXE_CO/1,MC_EVAL/6,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14941,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14942,CONTENT_ACCESS/1,MCQ_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14945,CONTENT_ACCESS/1,MCQ_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14947,CONTENT_ACCESS/3,MCQ_CO/2,MCQ_IN/3,MCQ_CO/4,CONTENT_ACCESS/1,MCQ_IN/2,MCQ_CO/1,MCQ_IN/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14949,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14950,CONTENT_ACCESS/2,VIDEO_PLAY/2,MCQ_IN/2,MCQ_CO/1,MCQ_IN/3,MCQ_CO/1,MCQ_IN/6,MCQ_CO/1,VIDEO_PLAY/4,EXE_IN/2,EXE_CO/3,MC_EVAL/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14951,CONTENT_ACCESS/1,MCQ_CO/3,MCQ_IN/2,MCQ_SR/2,MCQ_CO/2,CONTENT_ACCESS/4,MCQ_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14954,VIDEO_PLAY/1,MCQ_IN/1,MCQ_SR/1,VIDEO_PLAY/5,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,VIDEO_PLAY/6,CONTENT_ACCESS/1,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/2,MCQ_IN/1,MCQ_CO/3,MCQ_IN/2,MCQ_CO/1,VIDEO_PLAY/5,CONTENT_ACCESS/1,VIDEO_PLAY/5,MCQ_IN/1,MCQ_CO/1,MCQ_SR/2,MCQ_CO/1,VIDEO_PLAY/2,MCQ_CO/1,CONTENT_ACCESS/1,VIDEO_PLAY/8,EXE_IN/1,EXE_CO/1,VIDEO_PLAY/1,EXE_IN/1,EXE_CO/6,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/4,EXE_IN/1,EXE_CO/1,EXE_IN/3,EXE_CO/4,VIDEO_PLAY/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14955,EXE_CO/1,EXE_IN/1,EXE_CO/5,EXE_IN/1,EXE_CO/7,EXE_IN/1,EXE_CO/15,EXE_IN/1,EXE_CO/1,EXE_IN/3,EXE_CO/4,EXE_IN/2,EXE_CO/4,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/6,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/3,EXE_IN/1,EXE_CO/1,EXE_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,14956,EXE_CO/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
