user_id,W2_Sun_MCQ,W2_Sun_EXE,W2_Sun_VIDEO,W2_Sun_RES,W2_Sun_METACOG,W2_Mon_MCQ,W2_Mon_EXE,W2_Mon_VIDEO,W2_Mon_RES,W2_Mon_METACOG,W2_Tue_MCQ,W2_Tue_EXE,W2_Tue_VIDEO,W2_Tue_RES,W2_Tue_METACOG,W2_Wed_MCQ,W2_Wed_EXE,W2_Wed_VIDEO,W2_Wed_RES,W2_Wed_METACOG,W2_Thu_MCQ,W2_Thu_EXE,W2_Thu_VIDEO,W2_Thu_RES,W2_Thu_METACOG,W2_Fri_MCQ,W2_Fri_EXE,W2_Fri_VIDEO,W2_Fri_RES,W2_Fri_METACOG,W2_Sat_MCQ,W2_Sat_EXE,W2_Sat_VIDEO,W2_Sat_RES,W2_Sat_METACOG,W3_Sun_MCQ,W3_Sun_EXE,W3_Sun_VIDEO,W3_Sun_RES,W3_Sun_METACOG,W3_Mon_MCQ,W3_Mon_EXE,W3_Mon_VIDEO,W3_Mon_RES,W3_Mon_METACOG,W3_Tue_MCQ,W3_Tue_EXE,W3_Tue_VIDEO,W3_Tue_RES,W3_Tue_METACOG,W3_Wed_MCQ,W3_Wed_EXE,W3_Wed_VIDEO,W3_Wed_RES,W3_Wed_METACOG,W3_Thu_MCQ,W3_Thu_EXE,W3_Thu_VIDEO,W3_Thu_RES,W3_Thu_METACOG,W3_Fri_MCQ,W3_Fri_EXE,W3_Fri_VIDEO,W3_Fri_RES,W3_Fri_METACOG,W3_Sat_MCQ,W3_Sat_EXE,W3_Sat_VIDEO,W3_Sat_RES,W3_Sat_METACOG,W4_Sun_MCQ,W4_Sun_EXE,W4_Sun_VIDEO,W4_Sun_RES,W4_Sun_METACOG,W4_Mon_MCQ,W4_Mon_EXE,W4_Mon_VIDEO,W4_Mon_RES,W4_Mon_METACOG,W4_Tue_MCQ,W4_Tue_EXE,W4_Tue_VIDEO,W4_Tue_RES,W4_Tue_METACOG,W4_Wed_MCQ,W4_Wed_EXE,W4_Wed_VIDEO,W4_Wed_RES,W4_Wed_METACOG,W4_Thu_MCQ,W4_Thu_EXE,W4_Thu_VIDEO,W4_Thu_RES,W4_Thu_METACOG,W4_Fri_MCQ,W4_Fri_EXE,W4_Fri_VIDEO,W4_Fri_RES,W4_Fri_METACOG,W4_Sat_MCQ,W4_Sat_EXE,W4_Sat_VIDEO,W4_Sat_RES,W4_Sat_METACOG,W5_Sun_MCQ,W5_Sun_EXE,W5_Sun_VIDEO,W5_Sun_RES,W5_Sun_METACOG,W5_Mon_MCQ,W5_Mon_EXE,W5_Mon_VIDEO,W5_Mon_RES,W5_Mon_METACOG,W5_Tue_MCQ,W5_Tue_EXE,W5_Tue_VIDEO,W5_Tue_RES,W5_Tue_METACOG,W5_Wed_MCQ,W5_Wed_EXE,W5_Wed_VIDEO,W5_Wed_RES,W5_Wed_METACOG,W5_Thu_MCQ,W5_Thu_EXE,W5_Thu_VIDEO,W5_Thu_RES,W5_Thu_METACOG,W5_Fri_MCQ,W5_Fri_EXE,W5_Fri_VIDEO,W5_Fri_RES,W5_Fri_METACOG,W5_Sat_MCQ,W5_Sat_EXE,W5_Sat_VIDEO,W5_Sat_RES,W5_Sat_METACOG,W6_Sun_MCQ,W6_Sun_EXE,W6_Sun_VIDEO,W6_Sun_RES,W6_Sun_METACOG,W6_Mon_MCQ,W6_Mon_EXE,W6_Mon_VIDEO,W6_Mon_RES,W6_Mon_METACOG,W6_Tue_MCQ,W6_Tue_EXE,W6_Tue_VIDEO,W6_Tue_RES,W6_Tue_METACOG,W6_Wed_MCQ,W6_Wed_EXE,W6_Wed_VIDEO,W6_Wed_RES,W6_Wed_METACOG,W6_Thu_MCQ,W6_Thu_EXE,W6_Thu_VIDEO,W6_Thu_RES,W6_Thu_METACOG,W6_Fri_MCQ,W6_Fri_EXE,W6_Fri_VIDEO,W6_Fri_RES,W6_Fri_METACOG,W6_Sat_MCQ,W6_Sat_EXE,W6_Sat_VIDEO,W6_Sat_RES,W6_Sat_METACOG,W7_Sun_MCQ,W7_Sun_EXE,W7_Sun_VIDEO,W7_Sun_RES,W7_Sun_METACOG,W7_Mon_MCQ,W7_Mon_EXE,W7_Mon_VIDEO,W7_Mon_RES,W7_Mon_METACOG,W7_Tue_MCQ,W7_Tue_EXE,W7_Tue_VIDEO,W7_Tue_RES,W7_Tue_METACOG,W7_Wed_MCQ,W7_Wed_EXE,W7_Wed_VIDEO,W7_Wed_RES,W7_Wed_METACOG,W7_Thu_MCQ,W7_Thu_EXE,W7_Thu_VIDEO,W7_Thu_RES,W7_Thu_METACOG,W7_Fri_MCQ,W7_Fri_EXE,W7_Fri_VIDEO,W7_Fri_RES,W7_Fri_METACOG,W7_Sat_MCQ,W7_Sat_EXE,W7_Sat_VIDEO,W7_Sat_RES,W7_Sat_METACOG,W8_Sun_MCQ,W8_Sun_EXE,W8_Sun_VIDEO,W8_Sun_RES,W8_Sun_METACOG,W8_Mon_MCQ,W8_Mon_EXE,W8_Mon_VIDEO,W8_Mon_RES,W8_Mon_METACOG,W8_Tue_MCQ,W8_Tue_EXE,W8_Tue_VIDEO,W8_Tue_RES,W8_Tue_METACOG,W8_Wed_MCQ,W8_Wed_EXE,W8_Wed_VIDEO,W8_Wed_RES,W8_Wed_METACOG,W8_Thu_MCQ,W8_Thu_EXE,W8_Thu_VIDEO,W8_Thu_RES,W8_Thu_METACOG,W8_Fri_MCQ,W8_Fri_EXE,W8_Fri_VIDEO,W8_Fri_RES,W8_Fri_METACOG,W8_Sat_MCQ,W8_Sat_EXE,W8_Sat_VIDEO,W8_Sat_RES,W8_Sat_METACOG,W9_Sun_MCQ,W9_Sun_EXE,W9_Sun_VIDEO,W9_Sun_RES,W9_Sun_METACOG,W9_Mon_MCQ,W9_Mon_EXE,W9_Mon_VIDEO,W9_Mon_RES,W9_Mon_METACOG,W9_Tue_MCQ,W9_Tue_EXE,W9_Tue_VIDEO,W9_Tue_RES,W9_Tue_METACOG,W9_Wed_MCQ,W9_Wed_EXE,W9_Wed_VIDEO,W9_Wed_RES,W9_Wed_METACOG,W9_Thu_MCQ,W9_Thu_EXE,W9_Thu_VIDEO,W9_Thu_RES,W9_Thu_METACOG,W9_Fri_MCQ,W9_Fri_EXE,W9_Fri_VIDEO,W9_Fri_RES,W9_Fri_METACOG,W9_Sat_MCQ,W9_Sat_EXE,W9_Sat_VIDEO,W9_Sat_RES,W9_Sat_METACOG,W10_Sun_MCQ,W10_Sun_EXE,W10_Sun_VIDEO,W10_Sun_RES,W10_Sun_METACOG,W10_Mon_MCQ,W10_Mon_EXE,W10_Mon_VIDEO,W10_Mon_RES,W10_Mon_METACOG,W10_Tue_MCQ,W10_Tue_EXE,W10_Tue_VIDEO,W10_Tue_RES,W10_Tue_METACOG,W10_Wed_MCQ,W10_Wed_EXE,W10_Wed_VIDEO,W10_Wed_RES,W10_Wed_METACOG,W10_Thu_MCQ,W10_Thu_EXE,W10_Thu_VIDEO,W10_Thu_RES,W10_Thu_METACOG,W10_Fri_MCQ,W10_Fri_EXE,W10_Fri_VIDEO,W10_Fri_RES,W10_Fri_METACOG,W10_Sat_MCQ,W10_Sat_EXE,W10_Sat_VIDEO,W10_Sat_RES,W10_Sat_METACOG,W11_Sun_MCQ,W11_Sun_EXE,W11_Sun_VIDEO,W11_Sun_RES,W11_Sun_METACOG,W11_Mon_MCQ,W11_Mon_EXE,W11_Mon_VIDEO,W11_Mon_RES,W11_Mon_METACOG,W11_Tue_MCQ,W11_Tue_EXE,W11_Tue_VIDEO,W11_Tue_RES,W11_Tue_METACOG,W11_Wed_MCQ,W11_Wed_EXE,W11_Wed_VIDEO,W11_Wed_RES,W11_Wed_METACOG,W11_Thu_MCQ,W11_Thu_EXE,W11_Thu_VIDEO,W11_Thu_RES,W11_Thu_METACOG,W11_Fri_MCQ,W11_Fri_EXE,W11_Fri_VIDEO,W11_Fri_RES,W11_Fri_METACOG,W11_Sat_MCQ,W11_Sat_EXE,W11_Sat_VIDEO,W11_Sat_RES,W11_Sat_METACOG,W12_Sun_MCQ,W12_Sun_EXE,W12_Sun_VIDEO,W12_Sun_RES,W12_Sun_METACOG,W12_Mon_MCQ,W12_Mon_EXE,W12_Mon_VIDEO,W12_Mon_RES,W12_Mon_METACOG,W12_Tue_MCQ,W12_Tue_EXE,W12_Tue_VIDEO,W12_Tue_RES,W12_Tue_METACOG,W12_Wed_MCQ,W12_Wed_EXE,W12_Wed_VIDEO,W12_Wed_RES,W12_Wed_METACOG,W12_Thu_MCQ,W12_Thu_EXE,W12_Thu_VIDEO,W12_Thu_RES,W12_Thu_METACOG,W12_Fri_MCQ,W12_Fri_EXE,W12_Fri_VIDEO,W12_Fri_RES,W12_Fri_METACOG,W12_Sat_MCQ,W12_Sat_EXE,W12_Sat_VIDEO,W12_Sat_RES,W12_Sat_METACOG,W13_Sun_MCQ,W13_Sun_EXE,W13_Sun_VIDEO,W13_Sun_RES,W13_Sun_METACOG,W13_Mon_MCQ,W13_Mon_EXE,W13_Mon_VIDEO,W13_Mon_RES,W13_Mon_METACOG,W13_Tue_MCQ,W13_Tue_EXE,W13_Tue_VIDEO,W13_Tue_RES,W13_Tue_METACOG,W13_Wed_MCQ,W13_Wed_EXE,W13_Wed_VIDEO,W13_Wed_RES,W13_Wed_METACOG,W13_Thu_MCQ,W13_Thu_EXE,W13_Thu_VIDEO,W13_Thu_RES,W13_Thu_METACOG,W13_Fri_MCQ,W13_Fri_EXE,W13_Fri_VIDEO,W13_Fri_RES,W13_Fri_METACOG,W13_Sat_MCQ,W13_Sat_EXE,W13_Sat_VIDEO,W13_Sat_RES,W13_Sat_METACOG
1355,6,51,0,6,1,16,30,0,31,3,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,0,0,0,0,0,69,0,2,0,0,0,0,22,0,0,0,0,7,0,0,0,0,0,0,27,77,122,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,102,13,0,0,63,0,2,0,0,0,0,0,0,0,29,0,10,0,0,11,0,2,0,17,0,0,25,0,0,0,0,0,0,11,51,113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,3,0,0,0,0,40,0,0,0,0,0,0,31,113,100,30,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,259,16,0,0,0,0,0,0,0,0,0,0,0,0,85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,55,332,11,0,0,0,0,0,0,0,0,0,0,0,7,0,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,0,0,0,196,18,0,0,0,0,0,0,0,49,0,3,0,0,0,0,12,0,0,0,0,36,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,17,0,0,0,0,20,0,0,0,0,5,0,0,91,0,19,0,9,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,4,0,0,0,31,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,13,0,0,0,0,3,0,0,0,0,15,0,18,0,0,18,0
1357,0,1,0,8,2,9,3,0,40,2,0,0,0,64,0,10,0,57,42,14,0,0,50,12,0,0,0,0,0,0,14,83,0,29,2,0,0,0,0,0,9,0,0,10,0,0,0,0,10,0,0,0,5,1,0,25,90,107,30,3,0,0,0,0,0,0,0,0,5,0,0,0,0,42,2,0,55,0,4,0,0,0,0,60,0,0,0,0,0,0,20,64,142,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,16,43,1,0,0,0,39,0,0,0,0,0,0,23,59,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,61,0,82,20,0,47,0,0,10,0,17,206,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,86,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,50,0,16,0,0,0,0,36,0,0,0,0,24,0,0,65,145,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,0,0,0,0,49,0,0,0,0,0,0,0,71,0,6,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,11,94,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,7,0,0,0,0,4,0,0,0,0,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,57,0,8,0,0,0,0,7,0,0,0,0,31,0,0,0,0,0,0,0,12,0,3,0,0,0,0,8,0,0,0,0,0,0,49,0,61,43,0,0,0,8,14,0,0,0,0,0,0
1358,45,0,13,15,0,0,0,0,6,0,5,0,0,79,0,0,0,0,3,0,0,0,0,0,0,47,111,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,55,0,0,0,0,0,0,11,69,35,18,0,32,105,215,26,2,2,0,173,11,0,0,0,0,9,0,0,0,0,16,1,3,0,0,48,0,117,127,141,68,0,104,244,73,73,0,0,0,0,0,0,0,0,0,12,0,1,42,42,24,0,60,103,136,33,0,0,0,0,37,0,8,30,0,19,0,48,62,9,49,0,23,1,0,15,0,45,150,42,27,0,0,0,0,0,0,0,0,0,0,0,20,100,5,48,1,0,10,0,8,0,21,181,0,55,0,5,26,0,33,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,1,0,9,0,34,23,28,28,0,2,61,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,24,39,84,38,0,16,55,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,63,9,0,0,0,0,79,0,0,39,0,19,0,0,94,3,37,0,10,0,12,10,0,0,0,0,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,25,0,4,0,0,11,0,61,159,89,56,0,0,48,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,31,0,3,0,15,55,30,22,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,101,0,7,0,0,0,0,5,0,0,0,0,0,0,8,250,28,45,0,30,100,0,65,0,0,0,0,7,0,0,11,0,1,0,0,0,0,5,0,0,0,0,0,0,108,0,0,74,2
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,4,0,8,37,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,11,44,3,17,0,2,148,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,0,0,0,0,27,5,29,2,0,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,17,36,108,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,27,0,13,0,0,149,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,156,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,7,92,0,34,4,7,0,69,33,4,0,0,45,30,5,0,0,0,17,0,0,0,0,34,0,16,0,0,52,9,0,0,0,0,0,15,40,39,40,4,0,0,0,17,4,17,0,0,9,0,17,1,16,33,0,23,222,80,57,5,0,0,10,15,1,0,2,0,10,7,0,66,0,30,0,0,56,0,61,1,0,0,8,53,4,14,0,136,28,3,18,143,76,50,2,0,0,0,0,0,0,0,0,0,0,32,40,118,51,0,52,172,98,42,1,18,0,87,37,5,10,123,96,26,0,14,0,130,54,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,45,3,48,109,86,92,0,0,0,0,36,0,11,37,0,52,0,31,172,0,39,0,0,19,0,13,0,10,28,48,72,1,0,0,0,13,1,2,1,96,31,0,0,0,0,27,0,15,56,38,22,0,0,0,0,6,0,0,0,33,6,0,21,118,0,27,0,0,0,7,67,1,9,0,36,19,0,0,0,52,65,0,0,62,4,43,0,13,87,11,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,18,0,52,50,0,12,1,13,32,0,13,60,0,42,0,7,57,0,10,0,1,1,45,17,0,31,101,95,77,0,4,0,5,47,0,0,0,0,0,0,0,0,0,25,0,17,44,67,70,0,64,174,83,54,0,0,0,0,11,0,0,13,28,14,0,0,2,0,44,0,3,27,17,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,22,79,0,2,0,0,63,0,21,0,47,24,0,0,0,0,28,0,4,57,11,61,0,0,0,0,28,0,0,0,0,11,0,37,108,0,67,0,21,40,21,90,0,1,0,98,18,0,0,0,0,16,0,0,0,16,64,1,0,0,1,5,0,40,170,0,66,0
1361,0,0,0,0,0,0,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,26,0,17,0,2,65,162,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,6,0,0,3,0,7,32,82,75,0,33,0,116,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,112,0,16,0,42,26,200,56,0,27,25,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,0,11,0,22,61,351,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,78,353,53,0,27,185,0,106,1,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,27,0,6,2,0,0,0,28,2,6,63,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,43,1,36,46,464,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,37,0,18,47,164,15,0,0,0,0,47,0,23,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,8,47,217,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,29,0,2,0,0,44,146,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,49,132,6,0,0,0,0,0,0,0,0,0,0,0,34,68,0,35,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,9,0,3,12,0,0,0,0,8,0,2,0,0,12,1
1362,0,0,0,0,0,0,0,0,0,0,5,0,0,16,2,0,1,4,46,7,4,0,0,7,0,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,68,10,26,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,174,2,38,7,2,236,0,47,19,0,0,0,49,1,0,0,0,33,0,0,1,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,20,3,28,1,0,0,0,0,0,12,73,2,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,1,7,21,0,0,0,0,16,0,119,42,352,132,11,28,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,17,1,0,0,0,77,0,0,0,0,0,0,0,311,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,8,0,0,0,0,0,0,0,93,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,3,0,0,0,19,3,0,89,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,80,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,107,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0
1363,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,176,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,57,0,16,0,0,113,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,10,0,24,115,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,0,20,0,5,0,0,15,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,56,0,7,0,0,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,75,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,0,0,0,0,0,13,8,8,39,0,7,0,0,54,2,0,0,0,0,0,0,0,0,3,0,22,1,16,17,3,0,0,0,0,0,0,0,0,9,0,8,31,3,108,7,0,90,9,38,0,0,0,0,0,0,40,1,42,36,4,0,143,0,5,0,0,50,0,77,5,0,0,0,0,0,45,52,30,102,1,8,0,0,56,0,127,102,144,165,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,45,0,0,0,0,58,0,58,45,21,19,4,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,29,35,0,0,0,0,45,0,0,0,0,0,0,191,155,16,312,0,24,94,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,87,1,45,18,11,57,2,28,100,0,38,8,0,0,0,0,0,4,15,3,57,0,0,0,0,0,0,0,0,0,17,0,0,0,0,102,2,54,0,9,56,1,15,100,3,31,8,0,0,0,11,0,0,47,0,30,2,0,0,0,0,0,0,0,0,18,0,0,0,0,31,0,74,109,51,67,10,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,28,0,0,88,3,0,0,0,24,2,42,58,18,38,6,0,0,0,52,1,1,21,0,37,1,0,0,0,0,0,0,0,0,0,0,0,30,0,41,0,0,0,0,0,0,0,0,0,0,0,8,0,28,17,3,36,29,12,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,6,0,0,27,1,42,71,11,29,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,18,0,0,27,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1365,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,75,229,49,19,0,0,0,12,0,29,89,258,32,37,0,0,0,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,41,89,253,12,11,0,0,0,4,0,0,0,0,20,0,21,118,446,79,0,0,0,3,11,0,0,1,0,8,4,0,0,0,0,0,0,153,57,8,1,2,1,150,21,0,28,0,337,22,1,0,0,0,0,0,0,23,0,6,0,4,621,39,74,0,65,4,122,6,0,10,458,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,135,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,47,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,64,0,83,0,0,0,0,22,0,24,81,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,9,0,0,0,0,28,0,0,0,0,0,0,0,106,0,3,0,0,0,0,0,0,26,0,103,6,2,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,5,0,22,1,35,7,5,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,107,0,31,2,0,0,0,0,0,10,0,7,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,23,2,14,0,82,11,0,1,100,0,21,0,13,0,97,15,0
