user_id,W2_Sun,W2_Mon,W2_Tue,W2_Wed,W2_Thu,W2_Fri,W2_Sat,W3_Sun,W3_Mon,W3_Tue,W3_Wed,W3_Thu,W3_Fri,W3_Sat,W4_Sun,W4_Mon,W4_Tue,W4_Wed,W4_Thu,W4_Fri,W4_Sat,W5_Sun,W5_Mon,W5_Tue,W5_Wed,W5_Thu,W5_Fri,W5_Sat,W7_Sun,W7_Mon,W7_Tue,W7_Wed,W7_Thu,W7_Fri,W7_Sat,W8_Sun,W8_Mon,W8_Tue,W8_Wed,W8_Thu,W8_Fri,W8_Sat,W9_Sun,W9_Mon,W9_Tue,W9_Wed,W9_Thu,W9_Fri,W9_Sat,W10_Sun,W10_Mon,W10_Tue,W10_Wed,W10_Thu,W10_Fri,W10_Sat,W11_Sun,W11_Mon,W11_Tue,W11_Wed,W11_Thu,W11_Fri,W11_Sat,W12_Sun,W12_Mon,W12_Tue,W12_Wed,W12_Thu,W12_Fri,W12_Sat,W2_cnt,W3_cnt,W4_cnt,W5_cnt,W7_cnt,W8_cnt,W9_cnt,W10_cnt,W11_cnt,W12_cnt,tot_cnt,weekly_cnt_sd,weekly_entropy
1340,0,0,7,1,2,0,1,0,0,5,1,1,2,0,0,3,8,4,2,0,0,5,2,10,0,4,0,1,0,0,5,0,1,0,0,0,0,6,0,1,1,0,0,0,5,1,1,0,0,3,1,3,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,2,1,0,4,4,4,5,2,3,3,4,2,3,34,0.9660917830792959,-0.10162546814539344
1341,1,0,2,0,0,1,0,2,1,3,1,1,1,0,0,1,4,0,1,2,0,8,3,3,0,4,9,0,0,2,10,0,1,1,0,0,2,0,3,1,2,0,0,1,2,0,1,3,0,0,2,4,0,1,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,3,6,4,5,4,4,4,3,3,2,38,1.1352924243950935,-0.1022496240388225
1342,0,0,5,3,2,0,0,0,0,2,2,1,0,0,0,0,1,5,3,0,0,2,1,5,4,5,0,0,0,0,1,4,3,0,0,0,0,5,6,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,0,0,0,0,3,7,2,1,0,3,3,3,5,3,3,1,2,3,4,30,1.0540925533894598,-0.10496186908427656
1343,0,1,6,5,2,0,0,2,3,2,6,3,2,0,0,1,1,3,2,1,0,1,3,1,0,7,1,0,0,1,0,1,0,1,1,0,2,1,2,2,0,0,0,3,1,0,1,1,0,0,2,0,2,2,0,0,1,2,2,3,3,0,0,3,1,0,0,0,1,0,4,6,5,5,4,4,4,3,5,3,43,0.9486832980505138,-0.09910562752917318
1344,3,1,0,2,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,3,1,3,2,2,1,1,1,2,19,0.8755950357709131,-0.11184764192731451
1345,0,2,4,2,4,2,0,0,3,4,2,3,2,0,0,0,6,3,1,1,1,3,1,2,4,4,1,0,0,0,2,3,5,0,0,0,0,4,3,4,1,0,0,0,0,5,2,0,2,1,0,5,3,1,0,0,0,0,2,2,2,1,0,0,1,1,4,4,0,0,5,5,5,6,3,4,3,4,4,4,43,0.9486832980505138,-0.09910562752917318
1346,0,1,1,2,1,3,0,0,0,4,2,5,3,3,0,1,0,3,7,0,0,0,0,0,2,3,1,0,1,0,1,2,4,2,0,0,0,2,3,3,0,0,1,0,0,2,3,2,0,0,0,0,2,3,0,0,0,0,0,3,5,0,0,0,0,0,2,3,0,0,5,5,3,3,5,3,4,2,2,2,34,1.2649110640673518,-0.10608489230692449
1347,0,1,3,2,5,1,0,0,1,4,2,2,0,0,0,1,1,1,0,1,0,0,0,2,0,0,1,2,0,1,3,3,0,0,0,0,1,2,0,2,0,0,0,0,2,6,2,2,0,0,2,1,2,1,0,1,0,1,2,0,1,0,0,0,1,2,0,1,0,0,5,4,4,3,3,3,4,5,3,3,37,0.8232726023485646,-0.09915648722048966
1354,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2,2,1,2,2,1,2,15,0.5270462766947299,-0.10495493568186107
1355,1,4,3,0,0,1,0,2,3,1,0,3,0,0,0,2,0,2,1,0,1,1,3,0,3,0,0,0,1,1,0,0,2,0,0,1,1,0,0,4,0,0,3,0,0,0,1,1,0,1,2,4,0,1,0,0,1,1,0,0,1,0,1,2,1,3,1,2,1,1,4,4,4,3,3,3,3,4,4,7,39,1.1972189997378648,-0.10250316178561852
1357,1,7,6,3,3,0,2,0,2,2,1,2,0,1,4,2,2,0,2,0,0,1,2,2,0,3,0,0,0,0,4,0,2,0,0,0,3,5,2,1,1,0,0,1,3,0,1,2,0,0,0,1,0,3,0,0,0,2,1,0,1,0,0,0,0,2,0,2,1,1,6,5,4,4,2,5,4,2,3,4,39,1.286683937707919,-0.10383246285929883
1358,4,1,4,1,0,2,0,0,1,4,0,4,1,1,3,5,6,4,6,0,2,2,3,8,3,6,3,3,2,0,1,1,3,2,1,0,0,4,4,2,0,0,0,3,4,1,4,1,0,1,0,3,1,8,1,0,0,0,1,1,3,0,0,1,0,2,0,2,1,0,5,5,6,7,6,3,5,5,3,4,49,1.286683937707919,-0.10070563974484757
1359,0,0,2,0,1,1,0,0,0,1,2,3,0,0,0,0,4,0,3,1,0,0,1,2,0,4,1,0,0,0,2,0,3,3,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,3,4,3,2,2,2,1,1,24,0.9660917830792959,-0.10799580759447347
1360,1,3,2,1,3,2,0,2,2,3,5,6,1,1,1,3,1,2,3,0,0,7,2,5,3,5,1,0,3,2,3,1,3,1,1,3,4,3,6,5,1,1,0,2,5,2,5,2,2,9,3,0,3,7,2,1,2,4,1,2,0,0,0,3,4,2,3,5,3,1,6,7,5,6,7,7,6,6,4,7,61,0.9944289260117533,-0.09739927353207972
1361,0,3,1,0,4,1,0,0,1,1,1,6,1,0,0,0,4,3,6,0,0,0,0,2,2,4,0,0,0,0,1,1,2,2,0,0,0,5,3,0,0,0,0,0,5,1,2,1,0,0,1,1,0,8,0,0,0,0,1,1,8,0,0,2,0,1,0,5,0,0,4,5,3,3,4,2,4,3,3,3,34,0.8432740427115678,-0.10009973167620473
1362,0,0,2,2,1,1,0,0,1,2,1,0,0,0,0,2,2,6,2,1,0,1,0,1,0,3,1,0,0,0,2,7,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,1,1,0,4,3,5,4,3,2,2,4,2,3,32,1.0327955589886444,-0.10342386363140263
1363,0,1,0,0,4,0,0,0,0,0,5,4,0,0,0,0,1,5,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,2,2,3,2,1,1,3,0,2,1,17,0.9486832980505138,-0.11978787643460531
1364,0,5,7,0,1,4,0,2,6,3,0,3,3,5,0,2,4,4,0,0,0,0,4,5,1,1,1,0,0,2,6,5,1,0,5,0,1,4,4,3,2,3,0,2,2,7,0,1,0,0,1,3,2,1,2,0,0,3,0,0,1,1,0,0,2,4,3,0,0,1,4,6,3,5,5,6,4,5,3,4,45,1.0801234497346435,-0.09981089504943502
1365,0,0,3,0,0,0,0,0,0,5,1,6,2,0,1,0,0,1,1,1,2,6,1,1,0,2,4,9,0,0,1,0,1,0,0,0,2,2,1,0,1,0,0,2,5,2,1,0,0,0,2,3,0,2,0,3,0,1,0,1,1,1,0,0,1,1,0,0,2,0,1,4,5,6,2,4,4,4,4,3,37,1.4181364924121764,-0.10687500449069069
1366,0,0,4,0,2,1,0,0,0,0,0,2,0,0,1,0,3,1,2,3,1,1,0,3,0,4,1,0,0,0,1,1,0,1,0,0,0,4,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,3,1,6,4,3,3,1,1,3,2,27,1.5670212364724212,-0.12122120648396316
1367,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,2,2,2,1,2,2,0,2,1,3,17,0.8232726023485646,-0.11391654338211261
1368,1,2,4,1,0,2,0,0,4,4,0,1,1,0,0,1,2,1,1,0,0,0,2,1,0,0,1,0,0,3,2,1,3,2,0,0,3,2,4,0,2,0,0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,3,3,3,1,0,0,1,0,1,0,3,0,0,5,4,4,3,5,4,3,5,4,3,40,0.816496580927726,-0.09856485914828962
1369,1,6,0,1,1,0,1,8,5,1,3,0,0,1,0,3,0,1,3,0,3,0,2,1,2,0,0,0,1,2,1,0,0,1,3,1,1,1,1,1,0,0,0,2,0,1,1,0,0,0,3,1,1,3,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,5,5,4,3,5,5,3,4,3,3,40,0.9428090415820634,-0.09964975226294454
1370,1,5,1,4,1,0,0,0,0,3,5,2,0,0,0,0,1,3,1,0,0,7,0,1,3,1,0,4,0,0,0,0,1,0,0,0,0,4,5,6,1,0,0,0,2,4,2,1,0,0,1,1,2,1,1,1,4,1,0,3,1,0,0,0,0,2,4,3,1,0,5,3,3,5,1,4,4,6,4,4,39,1.3703203194062976,-0.10505297676049909
1375,0,0,3,3,5,1,3,5,9,2,4,4,1,0,0,0,6,4,10,2,0,0,3,2,1,4,3,0,0,0,0,1,7,0,0,0,0,0,3,8,1,0,0,0,2,1,2,1,0,2,2,0,1,4,2,0,1,0,2,0,5,0,0,0,2,0,1,1,0,0,5,6,4,5,2,3,4,5,3,3,40,1.247219128924647,-0.10290662275217005
1376,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,3,2,2,0,1,0,0,2,3,4,2,1,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,3,4,6,1,2,1,2,2,1,23,1.636391694484477,-0.1335006679230935
1377,3,2,0,1,2,0,0,0,1,1,5,3,2,1,1,1,1,2,2,0,0,5,1,5,1,1,6,0,0,1,0,2,4,0,0,0,0,0,2,1,0,0,0,0,2,1,2,0,0,0,2,1,3,7,1,0,0,1,1,1,2,0,0,1,2,2,3,2,0,1,4,6,5,6,3,2,3,5,4,6,44,1.429840705968481,-0.10359203811161528
1378,0,3,4,1,2,0,3,0,0,6,3,2,1,1,0,2,3,1,3,0,0,2,0,5,1,2,0,0,0,1,2,5,1,2,0,0,0,5,5,2,1,0,0,0,1,1,1,1,0,0,1,3,0,3,3,1,0,1,1,0,1,2,0,1,3,2,1,0,1,0,5,5,4,4,5,4,4,5,4,5,45,0.5270462766947299,-0.09638153462781765
1379,0,0,1,1,2,1,0,1,0,3,0,2,0,0,3,0,3,0,2,1,1,1,3,3,0,2,1,0,0,0,2,0,6,3,0,0,2,1,0,3,2,0,0,0,3,1,3,1,0,2,0,1,0,6,0,0,0,1,1,0,4,0,0,1,1,4,1,3,1,0,4,3,5,5,3,4,4,3,3,6,40,1.0540925533894598,-0.10069930268555496
1380,1,0,4,1,1,0,0,0,0,1,2,4,2,0,0,0,2,3,1,1,0,3,0,4,2,1,1,1,0,0,2,0,2,1,2,1,0,4,0,2,1,1,1,0,2,0,4,0,1,0,0,3,0,1,0,1,0,1,2,1,2,1,0,1,0,3,1,2,0,0,4,4,4,6,4,5,4,3,5,4,43,0.8232726023485646,-0.09815798961460873
1381,1,0,7,3,2,1,0,0,0,3,3,7,3,0,0,3,4,2,3,1,6,0,1,3,6,4,0,0,0,0,1,4,2,0,0,0,0,4,0,6,0,0,0,0,3,3,5,0,0,2,2,1,1,6,4,0,1,0,2,1,9,1,0,0,0,2,3,5,1,1,5,4,6,4,3,2,3,6,5,5,43,1.3374935098492586,-0.1028978590297297
1382,0,1,5,0,3,0,0,1,1,3,4,1,1,0,0,0,3,1,1,3,0,0,0,2,3,3,1,0,0,0,2,0,2,1,0,1,0,3,0,2,1,0,0,0,0,1,2,1,0,0,0,3,3,3,1,0,0,0,3,1,4,1,0,0,1,2,0,5,3,0,3,6,4,4,3,4,3,4,4,4,39,0.8755950357709131,-0.09920256617337232
1385,0,0,6,0,3,1,1,0,1,4,1,2,3,0,9,2,5,6,5,1,1,0,0,6,3,7,2,3,0,1,2,0,4,1,0,6,0,3,4,1,2,0,0,1,1,2,3,1,0,0,2,3,1,1,0,0,0,4,2,2,2,0,0,1,2,3,3,6,4,0,4,5,7,5,4,5,5,4,4,6,49,0.9944289260117533,-0.09850240586203272
1386,1,1,4,0,1,1,0,2,0,2,0,2,1,0,2,0,2,1,2,0,0,0,2,0,0,0,0,0,2,3,3,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,2,0,1,0,1,1,0,0,0,1,1,4,0,1,0,1,1,1,0,0,1,5,4,4,1,3,3,2,4,4,4,34,1.1737877907772674,-0.10474020595568943
1390,0,0,0,1,3,2,0,0,0,0,1,3,0,0,0,0,1,1,5,1,0,0,0,0,3,4,2,0,0,0,0,0,4,8,0,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,4,3,2,2,3,2,0,1,22,1.1352924243950935,-0.11632997548770457
1392,2,1,2,1,0,0,3,4,2,2,1,4,1,1,0,3,2,0,3,0,2,0,7,1,0,1,2,0,4,2,2,5,0,0,0,0,0,3,0,0,0,4,0,1,2,0,0,0,0,0,0,2,2,0,0,1,0,2,2,0,0,0,0,1,1,6,0,2,0,1,5,7,4,4,4,2,2,3,2,5,38,1.6193277068654826,-0.10937875947163589
1393,0,2,2,0,0,0,2,0,0,2,7,4,0,0,0,0,6,1,2,1,0,0,0,1,0,0,1,0,0,0,4,5,1,5,0,1,0,2,4,1,1,0,0,1,2,2,1,0,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,2,2,0,2,1,2,3,3,4,2,4,5,5,2,2,5,35,1.2692955176439846,-0.10558649322401138
1394,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,1,1,1,1,1,1,1,2,1,12,0.4216370213557839,-0.10474536505811038
1395,0,0,0,1,3,2,0,0,0,0,2,4,0,0,0,0,0,1,5,0,0,0,0,0,1,4,0,0,0,0,1,0,5,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0,3,2,2,2,2,1,2,2,2,2,20,0.4714045207910317,-0.09965194340820531
1396,0,0,1,0,3,1,0,1,8,3,2,2,0,0,0,4,4,1,4,0,0,2,0,3,1,4,0,0,0,0,4,1,4,0,0,1,0,3,1,3,0,0,0,0,4,1,2,0,0,1,0,3,1,3,0,1,0,0,3,2,4,0,0,4,3,3,1,1,1,0,3,5,4,4,3,4,3,5,3,6,40,1.0540925533894598,-0.10069930268555496
1397,0,0,0,7,4,6,1,1,1,2,6,3,2,0,4,2,1,4,2,3,0,0,1,2,3,6,1,3,0,1,2,3,1,0,0,0,0,0,3,7,1,0,0,0,1,6,8,0,0,2,1,0,13,1,1,0,1,0,2,2,3,0,1,0,1,0,3,1,1,3,4,6,6,6,4,3,3,5,5,5,47,1.1595018087284057,-0.10007906460958152
1398,0,2,2,0,2,0,0,0,0,0,0,1,0,0,4,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,1,3,2,1,1,1,2,1,3,18,0.9189365834726815,-0.11550746041266714
1400,0,3,3,2,8,0,0,1,2,3,5,5,0,0,6,3,4,1,6,0,0,4,2,3,2,12,2,1,0,2,2,0,3,0,0,0,2,7,0,10,2,0,0,0,3,0,1,1,0,0,4,1,1,1,0,0,0,0,5,1,3,0,0,3,2,3,1,4,1,3,4,5,5,7,3,4,3,4,3,7,45,1.509230856356236,-0.1040107277834576
1401,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,5,0,1,0,0,0,0,3,0,1,0,0,0,0,6,3,0,0,0,0,0,6,0,1,0,0,0,1,2,0,0,1,0,0,1,3,0,0,1,0,0,0,4,0,0,1,0,0,1,1,0,1,0,1,1,2,2,2,2,2,3,3,2,4,23,0.8232726023485646,-0.10522275889313566
1402,0,0,7,2,1,0,0,0,0,2,6,2,0,0,0,1,1,3,1,1,0,0,1,4,3,3,0,0,0,0,1,2,0,1,0,0,0,1,5,1,1,0,0,0,2,1,0,1,0,0,0,1,2,0,1,0,0,0,0,3,0,1,0,1,1,0,1,1,0,0,3,3,5,4,3,4,3,3,2,4,34,0.8432740427115678,-0.10009973167620473
1403,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,1,1,0,0,0,0,11,1.286683937707919,-0.19726092571244658
1404,0,0,1,5,1,1,0,0,0,3,4,3,1,0,2,0,1,2,1,0,1,1,5,2,3,3,0,0,0,0,2,7,0,2,0,0,0,1,6,0,1,0,0,0,1,5,0,1,0,0,0,1,3,0,2,0,0,0,1,4,1,1,0,0,2,3,4,0,0,0,4,4,5,5,3,3,3,3,4,3,37,0.8232726023485646,-0.09915648722048966
1405,0,0,0,0,0,3,0,0,0,0,2,5,2,0,0,0,0,0,5,1,0,0,0,4,0,4,2,0,0,0,0,1,11,0,0,0,0,0,1,3,2,0,0,0,0,1,3,0,0,0,0,0,11,5,0,1,0,0,0,1,3,0,0,0,0,0,1,2,0,0,1,3,2,3,2,3,2,3,2,2,23,0.6749485577105528,-0.10206972038770847
1406,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,0,3,1,2,2,1,1,1,0,2,4,17,1.1595018087284057,-0.1311047428931349
1408,0,2,1,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,4,1,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,3,2,1,4,2,4,2,4,2,3,27,1.0593499054713802,-0.10733357450906661
1409,0,0,2,4,4,0,0,0,0,1,7,1,1,0,0,0,0,8,2,0,0,1,2,1,4,0,0,0,0,0,1,1,3,0,0,0,0,0,2,1,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,3,4,2,4,3,2,2,1,2,2,25,0.97182531580755,-0.10704653109211079
1410,0,3,0,1,0,1,0,0,0,6,1,0,0,0,0,0,1,2,0,0,0,0,0,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,1,4,1,0,0,0,2,3,4,0,0,0,3,2,2,3,1,1,2,2,3,3,22,0.7888106377466155,-0.10540886359896928
1411,0,1,2,0,1,0,0,0,2,3,1,1,0,0,1,2,9,0,0,2,0,0,0,2,1,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,4,4,2,2,0,1,1,1,2,20,1.3333333333333333,-0.12980449264056793
1418,1,1,3,0,4,0,0,0,1,6,5,0,0,2,5,5,2,3,2,1,5,0,2,4,1,0,1,0,0,5,3,0,0,0,1,1,2,6,2,0,0,0,0,0,6,0,0,0,0,8,1,2,0,0,3,1,0,1,2,0,2,1,5,0,3,6,5,0,2,0,4,4,7,4,3,4,1,5,5,4,41,1.5238839267549948,-0.10614279565400277
1420,0,1,2,0,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,2,0,0,0,1,3,1,0,0,0,0,4,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,3,4,3,3,2,3,2,2,1,2,25,0.8498365855987975,-0.10434133145597756
1422,1,2,2,0,0,2,0,1,2,2,1,0,0,0,1,2,4,0,1,0,0,1,4,4,0,0,0,0,1,0,3,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,3,0,0,0,1,2,0,0,0,0,4,4,4,3,2,2,1,2,3,2,27,1.0593499054713802,-0.10733357450906661
1423,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,3,6,0,7,4,0,0,1,7,0,0,1,0,0,3,1,1,0,0,0,0,0,1,4,0,0,0,0,1,4,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,2,5,3,3,2,3,3,2,1,25,1.1785113019775793,-0.11247038723108575
1425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.31622776601683794,-0.6931471805599453
1426,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,2,1,1,0,0,0,0,2,0,4,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,3,3,3,2,1,2,2,3,2,23,0.6749485577105528,-0.10206972038770847
1427,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,1,0,2,1,0,0,2,12,0.9189365834726815,-0.1417993511349713
1430,0,2,0,0,5,0,1,2,0,2,3,4,1,0,3,0,2,8,0,0,0,1,3,3,3,3,0,1,1,3,4,3,0,0,1,1,1,0,2,0,0,0,1,1,2,1,2,0,1,1,1,0,3,0,0,0,0,0,1,4,0,0,0,1,0,1,1,0,0,1,3,5,3,6,5,3,6,3,2,4,40,1.4142135623730951,-0.10504106628943538
1445,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,3,2,1,0,0,0,8,1,2,0,0,0,0,2,0,0,0,0,0,0,0,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,4,4,3,1,3,1,0,0,2,19,1.5238839267549948,-0.14537418629102855
1446,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,3,3,0,0,0,1,4,1,1,1,0,0,0,5,1,1,0,0,0,0,2,1,0,1,0,0,0,1,3,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,3,2,5,3,3,3,2,2,2,25,1.2692955176439846,-0.11548961346971351
1447,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,1,0,0,0,1,1,0,1,0,0,0,0,5,2,2,0,0,0,0,3,3,1,0,0,0,0,3,1,1,0,0,0,0,1,2,1,0,0,0,0,1,3,0,0,0,0,3,1,3,1,0,0,0,2,2,3,3,3,3,3,2,4,25,1.0801234497346435,-0.11021506187579642
