user_id,tot_video_cnt,median_video_cnt,mad_video_cnt,days_video_used,prop_video_used,tot_exe_cnt,median_exe_cnt,mad_exe_cnt,days_exe_used,prop_exe_used,tot_mcq_cnt,median_mcq_cnt,mad_mcq_cnt,days_mcq_used,prop_mcq_used,tot_mcog_cnt,median_mcog_cnt,mad_mcog_cnt,days_mcog_used,prop_mcog_used,tot_res_cnt,median_res_cnt,mad_res_cnt,days_res_used,prop_res_used
1404,376,0,0,13,0.35135135135135137,1121,1,1.4826,20,0.5405405405405406,109,0,0,9,0.24324324324324326,24,0,0,7,0.1891891891891892,782,11,13.343399999999999,37,1
1405,1114,0,0,8,0.34782608695652173,1044,45,50.4084,16,0.6956521739130435,92,0,0,7,0.30434782608695654,17,0,0,4,0.17391304347826086,704,16,20.7564,23,1
1406,0,0,0,0,0,900,49,69.6822,11,0.6470588235294118,3,0,0,1,0.058823529411764705,10,0,0,3,0.17647058823529413,157,5,4.4478,17,1
1408,0,0,0,0,0,929,35,51.891,15,0.5555555555555556,69,0,0,2,0.07407407407407407,11,0,0,3,0.1111111111111111,188,5,5.9304,26,0.9629629629629629
1409,510,0,0,6,0.24,1188,27,40.0302,16,0.64,71,0,0,7,0.28,3,0,0,2,0.08,680,10,8.8956,25,1
1410,1899,0,0,10,0.45454545454545453,1646,47.5,70.42349999999999,14,0.6363636363636364,178,0,0,6,0.2727272727272727,33,0,0,7,0.3181818181818182,422,15,14.825999999999999,22,1
1411,106,0,0,2,0.1,1130,23,34.099799999999995,13,0.65,17,0,0,1,0.05,19,0,0,3,0.15,247,6,5.1891,20,1
1418,371,1,1.4826,21,0.5121951219512195,930,3,4.4478,24,0.5853658536585366,269,0,0,19,0.4634146341463415,18,0,0,5,0.12195121951219512,983,19,16.3086,41,1
1420,66,0,0,5,0.2,1073,33,48.925799999999995,17,0.68,80,0,0,6,0.24,12,0,0,7,0.28,342,9,7.412999999999999,25,1
1422,68,0,0,5,0.18518518518518517,1359,2,2.9652,17,0.6296296296296297,9,0,0,1,0.037037037037037035,37,0,0,6,0.2222222222222222,570,17,16.3086,27,1
1423,957,0,0,6,0.24,777,3,4.4478,15,0.6,39,0,0,2,0.08,10,0,0,4,0.16,318,16,13.343399999999999,25,1
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1
1426,33,0,0,2,0.08695652173913043,5,0,0,3,0.13043478260869565,70,0,0,2,0.08695652173913043,39,0,0,6,0.2608695652173913,335,13,7.412999999999999,23,1
1427,19,0,0,1,0.08333333333333333,394,0,0,5,0.4166666666666667,46,0,0,2,0.16666666666666666,13,0,0,1,0.08333333333333333,117,4.5,4.4478,12,1
1430,396,0,0,7,0.175,1205,0,0,19,0.475,149,0,0,9,0.225,20,0,0,5,0.125,613,10,8.8956,39,0.975
1445,282,0,0,7,0.3684210526315789,663,0,0,9,0.47368421052631576,183,0,0,9,0.47368421052631576,4,0,0,1,0.05263157894736842,331,14,10.3782,19,1
1446,578,0,0,9,0.36,1001,35,51.891,16,0.64,56,0,0,4,0.16,18,0,0,8,0.32,368,11,8.8956,25,1
1447,172,0,0,2,0.08,1342,54,74.13,17,0.68,11,0,0,1,0.04,4,0,0,2,0.08,312,6,7.412999999999999,24,0.96
