user_id,tot_ontopic_cnt,median_ontopic_cnt,mad_ontopic_cnt,ontopic_days,ontopic_prop,tot_revisit_cnt,median_revisit_cnt,mad_revisit_cnt,revisit_days,revisit_prop,tot_metacog_cnt,median_metacog_cnt,mad_metacog_cnt,metacog_days,metacog_prop,tot_orient_cnt,median_orient_cnt,mad_orient_cnt,orinet_days,orient_prop,tot_prj_cnt,median_prj_cnt,mad_prj_cnt,prj_days,prj_prop
1071,5,0,0,2,0.11764705882352941,64,2,2.9652,10,0.5882352941176471,60,3,2.9652,17,1,93,4,2.9652,17,1,21,0,0,4,0.23529411764705882
1072,920,1,1.4826,20,0.5405405405405406,953,5,7.412999999999999,23,0.6216216216216216,520,9,7.412999999999999,36,0.972972972972973,442,7,5.9304,36,0.972972972972973,80,0,0,7,0.1891891891891892
1073,358,4.5,6.6716999999999995,19,0.7307692307692307,5,0,0,2,0.07692307692307693,52,1.5,0.7413,24,0.9230769230769231,72,2,0,25,0.9615384615384616,18,0,0,4,0.15384615384615385
1074,458,9,13.343399999999999,14,0.5833333333333334,119,0,0,9,0.375,183,4,3.7064999999999997,22,0.9166666666666666,208,5,4.4478,23,0.9583333333333334,22,0,0,3,0.125
1075,587,0,0,14,0.4,265,0,0,13,0.37142857142857144,233,5,4.4478,35,1,267,6,4.4478,35,1,54,0,0,11,0.3142857142857143
1076,440,0,0,10,0.45454545454545453,195,1.5,2.2239,13,0.5909090909090909,152,5.5,5.1891,22,1,195,4.5,3.7064999999999997,22,1,34,0,0,4,0.18181818181818182
1077,764,1,1.4826,19,0.5135135135135135,384,0,0,17,0.4594594594594595,212,3,2.9652,35,0.9459459459459459,254,4,2.9652,36,0.972972972972973,16,0,0,3,0.08108108108108109
1079,260,0,0,7,0.35,194,0,0,9,0.45,110,5,4.4478,20,1,94,3,2.9652,20,1,24,0,0,4,0.2
1080,922,9,13.343399999999999,22,0.6666666666666666,184,1,1.4826,18,0.5454545454545454,338,7,7.412999999999999,32,0.9696969696969697,320,6,4.4478,32,0.9696969696969697,41,0,0,5,0.15151515151515152
1081,709,0,0,9,0.34615384615384615,329,0,0,12,0.46153846153846156,181,6,5.9304,26,1,180,7.5,5.1891,26,1,38,0,0,5,0.19230769230769232
1082,914,4,5.9304,29,0.6041666666666666,254,0,0,13,0.2708333333333333,208,2.5,2.2239,43,0.8958333333333334,235,3,2.9652,43,0.8958333333333334,57,0,0,9,0.1875
1083,1032,4.5,6.6716999999999995,20,0.5882352941176471,200,0,0,11,0.3235294117647059,135,3,2.9652,30,0.8823529411764706,155,4,2.9652,31,0.9117647058823529,15,0,0,3,0.08823529411764706
1084,1150,3.5,5.1891,19,0.59375,1355,5,7.412999999999999,20,0.625,209,6,4.4478,30,0.9375,231,6.5,3.7064999999999997,31,0.96875,33,0,0,4,0.125
1085,713,11.5,17.049899999999997,24,0.75,554,1,1.4826,17,0.53125,354,7,6.6716999999999995,32,1,321,5.5,6.6716999999999995,32,1,122,0,0,9,0.28125
1086,382,7,10.3782,17,0.6538461538461539,72,0,0,8,0.3076923076923077,103,3,2.9652,26,1,117,2,1.4826,26,1,68,0,0,9,0.34615384615384615
1087,856,11,16.3086,34,0.7391304347826086,196,0,0,18,0.391304347826087,286,5,4.4478,43,0.9347826086956522,285,5,4.4478,43,0.9347826086956522,44,0,0,8,0.17391304347826086
1088,776,5.5,8.1543,20,0.5555555555555556,242,1,1.4826,22,0.6111111111111112,275,6,7.412999999999999,32,0.8888888888888888,220,4,4.4478,32,0.8888888888888888,71,0,0,8,0.2222222222222222
1089,640,16.5,22.238999999999997,24,0.75,286,0,0,8,0.25,114,2.5,2.2239,29,0.90625,137,3,2.9652,30,0.9375,20,0,0,7,0.21875
1090,5,0,0,2,0.125,145,0,0,7,0.4375,97,5.5,3.7064999999999997,16,1,95,4,2.9652,16,1,18,0,0,5,0.3125
1091,366,0,0,12,0.35294117647058826,130,0.5,0.7413,17,0.5,195,5,4.4478,33,0.9705882352941176,228,5,3.7064999999999997,34,1,58,0,0,10,0.29411764705882354
1092,170,1,1.4826,9,0.5294117647058824,0,0,0,0,0,91,2,1.4826,16,0.9411764705882353,79,2,1.4826,16,0.9411764705882353,10,0,0,2,0.11764705882352941
1093,575,1,1.4826,18,0.5142857142857142,82,0,0,10,0.2857142857142857,173,4,4.4478,35,1,189,4,2.9652,35,1,28,0,0,6,0.17142857142857143
1094,61,0,0,2,0.2222222222222222,110,6,8.8956,6,0.6666666666666666,78,8,5.9304,9,1,97,11,7.412999999999999,9,1,35,1,1.4826,6,0.6666666666666666
1095,256,1,1.4826,12,0.5217391304347826,174,1,1.4826,12,0.5217391304347826,150,5,5.9304,23,1,164,4,4.4478,23,1,45,0,0,6,0.2608695652173913
1096,836,18,26.686799999999998,25,0.6756756756756757,40,0,0,4,0.10810810810810811,231,5,4.4478,34,0.918918918918919,243,5,4.4478,34,0.918918918918919,86,0,0,9,0.24324324324324326
1097,278,0,0,8,0.36363636363636365,181,0,0,7,0.3181818181818182,108,4.5,3.7064999999999997,22,1,111,4.5,3.7064999999999997,22,1,37,0,0,8,0.36363636363636365
1098,374,2,2.9652,20,0.5714285714285714,507,0,0,15,0.42857142857142855,161,3,2.9652,35,1,198,5,4.4478,35,1,32,0,0,7,0.2
1099,897,4,5.9304,14,0.5185185185185185,1708,2,2.9652,15,0.5555555555555556,202,4,4.4478,26,0.9629629629629629,300,5,4.4478,26,0.9629629629629629,36,0,0,4,0.14814814814814814
1100,306,0,0,6,0.2727272727272727,341,0,0,7,0.3181818181818182,116,3,2.2239,21,0.9545454545454546,123,3.5,2.2239,21,0.9545454545454546,20,0,0,6,0.2727272727272727
1101,239,0,0,5,0.38461538461538464,111,0,0,6,0.46153846153846156,52,3,1.4826,13,1,50,2,1.4826,13,1,5,0,0,1,0.07692307692307693
1102,541,2.5,3.7064999999999997,19,0.5277777777777778,142,0,0,15,0.4166666666666667,195,4,2.9652,36,1,229,5,4.4478,36,1,57,0,0,7,0.19444444444444445
1103,1100,17.5,25.9455,19,0.7307692307692307,155,0,0,7,0.2692307692307692,489,16,14.825999999999999,25,0.9615384615384616,478,13.5,11.8608,26,1,79,0,0,8,0.3076923076923077
